week_number,air_avg,air_obs,soil_obs_02,soil_obs_08,soil_obs_20,soil_avg_02,soil_avg_08,soil_avg_20
86,5.785714286,6.285714286,25.14285714,27.57142857,30.42857143,24.42857143,27.28571429,30.28571429
87,-9.6,-10.12857143,21.42857143,24.85714286,28.42857143,21.0,24.71428571,28.42857143
88,-12.3,-12.05714286,18.85714286,23.14285714,26.85714286,19.0,23.0,26.71428571
89,2.728571429,0.757142857,18.71428571,21.85714286,25.57142857,18.71428571,21.57142857,25.57142857
90,14.72857143,14.28571429,22.57142857,24.0,26.71428571,23.0,24.42857143,26.85714286
91,4.842857143,5.614285714,24.71428571,26.0,28.0,24.57142857,26.0,28.0
92,13.62857143,12.04285714,24.71428571,26.14285714,27.85714286,25.0,25.85714286,27.71428571
93,7.642857143,8.485714286,25.28571429,26.57142857,28.42857143,25.42857143,26.57142857,28.42857143
94,-13.22857143,-10.25714286,23.28571429,24.42857143,27.14285714,22.71428571,24.28571429,27.0
95,-7.071428571,-10.7,18.57142857,21.28571429,24.57142857,18.85714286,21.28571429,24.28571429
96,16.82857143,16.84285714,21.85714286,22.57142857,24.57142857,21.85714286,22.71428571,24.57142857
97,18.6,19.37142857,22.0,23.0,24.71428571,22.0,23.0,24.57142857
98,-2.0,-3.371428571,19.71428571,21.28571429,23.71428571,19.28571429,21.14285714,23.57142857
99,8.842857143,10.47142857,20.57142857,21.57142857,23.0,20.85714286,21.71428571,23.0
100,8.4,8.485714286,20.57142857,21.28571429,23.0,20.71428571,21.42857143,23.0
101,-12.98571429,-12.58571429,20.28571429,21.14285714,23.0,20.0,20.8,22.8
102,-2.616666667,-4.628571429,17.85714286,19.14285714,21.28571429,17.85714286,19.14285714,21.28571429
103,,,15.28571429,17.85714286,20.14285714,15.28571429,17.71428571,20.14285714
104,1.6,-1.02,14.85714286,17.0,19.0,14.6,17.0,19.0
105,23.24285714,20.81428571,18.28571429,18.14285714,19.42857143,18.57142857,18.28571429,19.71428571
106,18.15714286,16.18571429,20.0,20.0,21.0,20.0,20.0,21.0
107,17.97142857,16.4,20.85714286,20.57142857,22.0,20.71428571,20.71428571,22.0
108,21.24285714,17.11666667,20.0,20.0,22.0,20.0,20.0,22.0
109,30.41428571,27.12857143,22.57142857,22.14285714,22.57142857,22.85714286,22.28571429,22.71428571
110,38.47142857,35.61428571,29.42857143,26.71428571,26.14285714,29.28571429,27.42857143,26.28571429
111,40.64285714,37.51428571,32.14285714,31.0,30.14285714,33.0,31.14285714,30.28571429
112,41.52857143,39.67142857,35.14285714,32.14285714,31.14285714,36.0,32.14285714,31.14285714
113,38.67142857,33.98571429,35.0,33.57142857,31.57142857,36.14285714,33.14285714,31.85714286
114,46.95714286,42.47142857,39.0,36.57142857,32.0,40.42857143,35.85714286,32.0
115,47.85714286,46.12857143,41.28571429,39.14285714,32.85714286,41.16666667,38.0,32.83333333
116,48.5,43.71428571,40.0,39.42857143,34.57142857,42.42857143,38.85714286,34.57142857
117,53.47142857,50.04285714,44.42857143,43.28571429,37.28571429,45.85714286,42.42857143,37.28571429
118,55.64285714,52.67142857,47.71428571,45.71428571,39.42857143,48.8,45.0,39.6
119,57.78571429,53.7,50.0,47.85714286,41.57142857,50.85714286,47.0,41.71428571
120,57.7,54.94285714,50.71428571,48.71428571,42.85714286,51.71428571,47.85714286,42.85714286
121,53.5,51.62857143,49.42857143,48.14285714,43.28571429,49.71428571,47.28571429,43.14285714
122,54.05714286,50.94285714,48.42857143,47.42857143,42.57142857,49.28571429,46.71428571,42.71428571
123,54.04285714,50.64285714,47.42857143,46.71428571,42.85714286,49.14285714,46.28571429,43.0
124,50.67142857,49.0,47.42857143,47.57142857,44.28571429,48.14285714,46.71428571,43.85714286
125,42.15714286,39.54285714,41.85714286,42.85714286,41.57142857,43.14285714,42.28571429,41.28571429
126,42.98571429,41.37142857,43.0,43.0,41.0,43.0,42.16666667,41.0
127,42.4,41.24285714,39.85714286,40.85714286,39.71428571,40.71428571,40.28571429,39.57142857
128,40.78571429,38.14285714,38.71428571,39.71428571,39.0,39.57142857,39.0,38.85714286
129,42.78571429,41.42857143,38.42857143,39.0,38.0,38.85714286,38.28571429,38.0
130,31.2,31.32857143,34.42857143,35.57142857,36.42857143,34.71428571,35.14285714,36.14285714
131,30.07142857,28.71428571,32.42857143,33.14285714,34.42857143,32.42857143,33.0,34.14285714
132,30.85714286,30.51428571,32.0,32.0,33.0,32.0,32.0,33.0
133,20.88571429,20.58571429,32.0,32.0,32.85714286,32.0,32.0,32.71428571
134,9.228571429,9.457142857,31.14285714,32.0,32.0,30.85714286,32.0,32.0
135,25.8,25.58571429,30.85714286,32.0,32.0,31.0,32.0,32.0
136,16.44285714,16.27142857,31.0,31.85714286,32.0,31.0,32.0,32.0
137,8.014285714,10.12857143,30.57142857,31.14285714,32.0,30.33333333,31.5,32.0
138,-2.014285714,-1.86,29.6,31.0,32.0,29.4,31.0,32.0
139,1.185714286,-0.714285714,28.57142857,31.0,32.0,28.42857143,30.85714286,32.0
140,14.17142857,17.52857143,28.85714286,30.85714286,32.0,29.0,31.0,32.0
141,24.64285714,23.92857143,30.42857143,31.0,32.0,30.42857143,31.0,32.0
142,17.51428571,19.61428571,31.0,31.0,32.0,31.0,31.0,32.0
143,20.14285714,24.47142857,29.85714286,31.0,32.0,29.85714286,31.0,32.0
144,10.64285714,7.314285714,28.42857143,30.28571429,32.0,28.28571429,30.14285714,32.0
145,4.6,6.128571429,28.71428571,29.85714286,31.42857143,28.42857143,29.85714286,31.42857143
146,15.5,14.42857143,26.71428571,28.71428571,30.85714286,26.71428571,28.57142857,30.85714286
147,0.8,4.1,28.28571429,29.0,31.0,28.28571429,29.42857143,30.85714286
148,-11.92857143,-12.95714286,26.0,28.0,29.85714286,25.71428571,27.71428571,29.85714286
149,3.114285714,1.671428571,24.28571429,26.42857143,28.71428571,24.0,26.28571429,28.57142857
150,18.45714286,18.02857143,24.42857143,26.14285714,28.14285714,24.71428571,26.14285714,28.14285714
151,12.88571429,10.84285714,27.0,27.71428571,29.0,27.14285714,27.71428571,29.0
152,4.257142857,3.571428571,27.57142857,28.0,29.57142857,27.28571429,28.0,29.71428571
153,3.271428571,2.128571429,25.71428571,27.14285714,29.0,25.57142857,27.0,29.0
154,13.64285714,11.78571429,26.0,27.0,29.0,26.0,27.0,29.0
155,17.82857143,16.9,27.28571429,27.57142857,29.0,27.42857143,27.71428571,29.0
156,5.514285714,4.057142857,27.71428571,28.0,29.0,27.57142857,27.85714286,29.0
157,8.985714286,10.54285714,27.0,27.0,29.0,27.0,27.0,29.0
158,11.72857143,8.628571429,26.14285714,26.85714286,28.28571429,26.0,26.71428571,28.28571429
159,17.98571429,16.27142857,26.57142857,27.0,28.0,26.71428571,27.0,28.0
