week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
113,36.42857143,31.14285714,40.85714286,35.71428571,,32.0,31.14285714,,42.28571429,36.57142857,,32.0,31.14285714,
114,36.28571429,30.57142857,44.85714286,38.71428571,,32.42857143,31.14285714,,48.0,39.71428571,,32.14285714,31.57142857,
115,37.14285714,33.0,49.28571429,41.42857143,,33.28571429,31.28571429,,51.85714286,42.28571429,,33.0,32.0,
116,43.42857143,38.42857143,46.28571429,39.42857143,,33.28571429,31.57142857,,50.57142857,40.0,,33.14285714,31.85714286,
117,43.85714286,39.28571429,50.57142857,41.71428571,,34.71428571,31.28571429,,54.28571429,42.85714286,,34.0,32.0,
118,50.0,42.0,54.71428571,43.85714286,,35.42857143,31.85714286,,57.57142857,44.71428571,,35.14285714,32.0,
119,53.42857143,46.0,56.0,42.57142857,,36.85714286,32.0,,57.71428571,43.28571429,,36.71428571,32.0,
120,52.71428571,46.14285714,55.71428571,42.57142857,,37.57142857,32.0,,57.66666667,44.16666667,,37.16666667,32.0,
121,50.0,41.42857143,54.42857143,45.14285714,,38.14285714,32.28571429,,56.28571429,46.42857143,,38.0,32.28571429,
122,53.14285714,48.57142857,53.28571429,44.57142857,,38.42857143,33.14285714,,55.85714286,45.85714286,,38.0,33.28571429,
123,52.0,40.85714286,52.71428571,44.71428571,,39.14285714,35.14285714,,56.0,46.14285714,,39.0,35.28571429,
124,52.0,46.85714286,51.71428571,44.85714286,,41.28571429,37.71428571,,54.28571429,46.85714286,,41.28571429,38.0,
125,55.71428571,46.42857143,47.28571429,42.57142857,,42.0,39.85714286,,49.33333333,44.33333333,,41.66666667,39.83333333,
126,63.42857143,52.28571429,49.0,44.5,,42.5,40.0,,49.6,45.0,,42.0,40.0,
127,63.0,50.14285714,44.71428571,40.85714286,,41.28571429,39.85714286,,45.85714286,41.42857143,,41.0,40.0,
128,56.14285714,44.42857143,44.85714286,41.28571429,,41.0,40.0,,45.66666667,42.16666667,,40.66666667,40.0,
129,53.85714286,40.85714286,43.28571429,39.71428571,,40.57142857,39.57142857,,44.0,40.28571429,,40.42857143,39.57142857,
130,51.57142857,47.14285714,41.57142857,38.57142857,,39.71428571,38.85714286,,42.14285714,38.71428571,,39.42857143,38.85714286,
131,57.28571429,45.0,38.42857143,35.42857143,,37.71428571,37.85714286,,38.85714286,35.71428571,,37.57142857,37.71428571,
132,48.57142857,39.42857143,38.83333333,36.0,,37.83333333,37.0,,39.8,36.8,,37.6,37.0,
133,43.57142857,35.14285714,36.71428571,33.28571429,,35.85714286,36.28571429,,36.71428571,33.28571429,,35.71428571,36.28571429,
134,34.14285714,30.71428571,35.57142857,31.85714286,,34.71428571,35.42857143,,35.42857143,32.0,,34.71428571,35.42857143,
135,39.85714286,34.57142857,35.0,31.42857143,,34.0,34.42857143,,35.0,31.71428571,,34.0,34.28571429,
136,39.71428571,34.28571429,35.0,32.0,,33.0,34.0,,35.0,32.0,,33.0,34.0,
137,28.28571429,19.57142857,35.0,32.0,,33.0,34.0,,35.0,32.0,,33.0,34.0,
138,21.85714286,17.57142857,35.0,31.71428571,,33.0,33.14285714,,35.0,31.71428571,,33.0,33.0,
139,12.71428571,8.857142857,35.0,30.85714286,,32.85714286,33.0,,35.0,30.71428571,,32.85714286,33.0,
140,14.0,12.57142857,35.0,30.57142857,,32.0,33.0,,35.0,30.57142857,,32.0,33.0,
141,6.428571429,1.714285714,35.0,31.0,,32.0,32.66666667,,35.0,31.0,,32.0,32.5,
142,2.428571429,-4.142857143,35.0,31.0,,32.0,32.0,,35.0,31.0,,32.0,32.0,
143,12.85714286,13.71428571,35.0,31.0,,32.0,32.0,,35.0,31.0,,32.0,32.0,
144,19.0,15.0,34.28571429,30.0,,32.0,32.0,,34.14285714,30.0,,32.0,32.0,
145,12.0,8.857142857,33.71428571,30.57142857,,32.0,32.0,,33.57142857,30.42857143,,32.0,32.0,
146,-6.428571429,-10.71428571,31.57142857,29.57142857,,32.0,32.0,,31.57142857,29.71428571,,32.0,32.0,
147,-9.285714286,-10.0,32.71428571,31.14285714,,32.0,32.0,,32.57142857,31.71428571,,32.0,32.0,
148,-7.714285714,-6.571428571,31.85714286,30.0,,32.0,32.0,,31.85714286,30.0,,32.0,32.0,
149,10.42857143,9.428571429,30.57142857,29.57142857,,32.0,32.0,,30.57142857,29.71428571,,32.0,32.0,
150,0.0,1.142857143,29.57142857,29.14285714,,32.0,32.0,,29.71428571,29.28571429,,32.0,32.0,
151,0.714285714,0.428571429,31.42857143,30.71428571,,32.0,32.0,,31.42857143,30.71428571,,32.0,32.0,
152,-16.28571429,-16.57142857,33.0,31.0,,32.0,32.0,,33.0,31.0,,32.0,32.0,
153,5.857142857,9.0,33.71428571,31.0,,32.0,32.0,,33.85714286,31.0,,32.0,32.0,
154,2.833333333,4.714285714,33.71428571,31.0,,32.0,32.0,,34.0,31.0,,32.0,32.0,
155,-15.57142857,-15.0,33.57142857,31.0,,32.0,32.0,,33.5,31.0,,32.0,32.0,
156,6.857142857,8.285714286,34.0,31.0,,32.0,32.0,,34.0,31.0,,32.0,32.0,
157,-22.0,-22.14285714,33.28571429,31.0,,32.0,32.0,,33.33333333,31.0,,32.0,32.0,
158,-11.85714286,-13.0,33.0,31.0,,32.0,32.0,,33.0,31.0,,32.0,32.0,
159,-12.66666667,-12.83333333,33.57142857,31.0,,32.0,32.0,,33.71428571,31.0,,32.0,32.0,
160,-1.142857143,-0.714285714,34.0,31.0,,32.0,32.0,,34.0,31.0,,32.0,32.0,
161,30.0,31.0,34.57142857,31.57142857,,32.0,32.0,,34.57142857,31.85714286,,32.0,32.0,
162,21.0,16.57142857,35.0,31.42857143,,32.0,32.0,,35.0,31.85714286,,32.0,32.0,
163,21.0,15.42857143,35.0,31.28571429,,32.0,32.0,,35.0,31.28571429,,32.0,32.0,
164,22.28571429,20.0,36.57142857,32.14285714,,32.0,32.0,,38.57142857,33.85714286,,32.0,32.0,
165,28.85714286,26.0,41.71428571,35.0,,32.0,32.0,,44.14285714,36.85714286,,32.0,32.0,
166,21.42857143,16.57142857,45.14285714,37.85714286,,32.0,32.0,,47.14285714,38.57142857,,32.0,32.0,
167,27.42857143,25.28571429,47.57142857,38.57142857,,32.42857143,32.0,,48.42857143,38.85714286,,32.28571429,32.0,
168,39.0,33.42857143,47.85714286,40.0,,34.71428571,32.42857143,,49.57142857,41.57142857,,34.85714286,32.57142857,
169,44.14285714,38.14285714,52.28571429,44.71428571,,38.71428571,34.71428571,,54.42857143,45.85714286,,38.71428571,35.14285714,
170,48.28571429,40.85714286,52.85714286,46.0,,41.28571429,37.57142857,,54.85714286,48.0,,41.28571429,37.85714286,
171,45.85714286,41.42857143,53.42857143,48.0,,44.0,40.14285714,,55.71428571,49.71428571,,43.71428571,40.28571429,
172,42.71428571,40.42857143,51.85714286,47.42857143,,44.85714286,41.71428571,,53.0,48.28571429,,44.57142857,41.85714286,
173,49.14285714,46.14285714,53.28571429,49.0,,45.85714286,42.28571429,,55.71428571,50.42857143,,45.42857143,42.42857143,
174,61.42857143,54.42857143,53.0,48.42857143,,47.0,43.71428571,,57.42857143,51.57142857,,46.85714286,43.71428571,
175,55.14285714,47.28571429,54.14285714,49.85714286,,47.42857143,44.28571429,,55.14285714,50.71428571,,47.28571429,44.42857143,
176,58.2,50.2,50.28571429,47.28571429,,47.0,44.71428571,,51.42857143,48.14285714,,46.71428571,44.57142857,
177,58.28571429,46.57142857,49.0,46.85714286,,46.28571429,44.0,,50.0,47.71428571,,46.0,44.28571429,
178,52.57142857,44.28571429,48.42857143,45.85714286,,46.0,44.0,,49.28571429,46.42857143,,45.57142857,44.0,
179,57.71428571,49.42857143,45.71428571,44.0,,45.0,44.0,,46.14285714,44.28571429,,44.42857143,44.0,
180,61.14285714,51.42857143,43.28571429,41.42857143,,43.28571429,42.85714286,,43.85714286,41.85714286,,43.0,42.71428571,
181,57.57142857,46.14285714,43.0,40.85714286,,42.14285714,41.71428571,,44.14285714,41.85714286,,42.14285714,41.57142857,
182,52.57142857,40.57142857,43.71428571,41.85714286,,42.0,41.14285714,,43.85714286,41.85714286,,42.0,41.14285714,
183,50.28571429,42.14285714,38.42857143,35.71428571,,40.0,40.42857143,,37.85714286,34.57142857,,39.57142857,40.14285714,
184,42.42857143,36.71428571,34.71428571,29.85714286,,36.14285714,37.71428571,,34.42857143,29.42857143,,35.71428571,37.57142857,
185,45.57142857,37.14285714,34.71428571,30.57142857,,34.0,35.42857143,,34.85714286,31.0,,34.0,35.28571429,
186,45.71428571,37.71428571,35.0,31.28571429,,33.85714286,34.57142857,,35.0,31.57142857,,33.85714286,34.28571429,
187,41.42857143,35.28571429,35.0,31.2,,33.0,34.0,,35.0,30.8,,33.0,34.0,
188,35.0,30.85714286,33.85714286,28.42857143,,32.28571429,33.0,,33.42857143,28.28571429,,32.14285714,33.0,
189,36.57142857,27.28571429,31.28571429,29.14285714,,32.0,32.85714286,,31.42857143,29.42857143,,32.0,32.85714286,
190,33.14285714,24.28571429,31.42857143,29.42857143,,32.0,32.14285714,,31.42857143,29.57142857,,32.0,32.0,
191,0.285714286,-4.0,30.57142857,29.14285714,,32.0,32.0,,30.42857143,29.14285714,,32.0,32.0,
192,14.71428571,9.142857143,30.57142857,29.0,,31.57142857,32.0,,30.57142857,28.85714286,,31.85714286,32.0,
193,10.42857143,3.428571429,31.0,28.71428571,,31.28571429,32.0,,31.0,28.71428571,,31.42857143,32.0,
194,-4.714285714,-13.85714286,29.71428571,26.71428571,,31.0,32.0,,29.85714286,26.42857143,,31.0,32.0,
195,3.142857143,1.0,28.85714286,24.85714286,,30.28571429,32.0,,28.57142857,24.71428571,,30.0,32.0,
196,-1.857142857,-7.285714286,27.71428571,25.0,,29.71428571,32.0,,27.85714286,25.42857143,,29.85714286,32.0,
197,-3.0,-7.428571429,28.57142857,23.57142857,,29.42857143,32.0,,28.0,23.0,,29.14285714,32.0,
198,-3.0,-3.0,25.14285714,24.0,,28.57142857,32.0,,25.28571429,24.14285714,,28.57142857,32.0,
199,-11.14285714,-16.14285714,26.28571429,25.57142857,,29.0,32.0,,26.28571429,25.42857143,,28.85714286,32.0,
200,-17.71428571,-20.85714286,27.71428571,27.42857143,,29.42857143,31.42857143,,28.14285714,27.71428571,,29.42857143,31.71428571,
201,-11.28571429,-12.28571429,28.0,27.71428571,,30.14285714,31.14285714,,28.0,27.57142857,,30.0,31.28571429,
202,14.0,13.71428571,29.57142857,29.0,,30.42857143,31.0,,29.71428571,29.0,,30.57142857,31.0,
203,4.0,9.833333333,30.71428571,29.42857143,,31.0,31.0,,30.71428571,29.71428571,,31.0,31.0,
204,-3.333333333,-3.0,31.0,29.57142857,,31.0,31.0,,31.0,29.57142857,,31.0,31.0,
205,0.0,1.4,30.42857143,29.0,,31.0,31.0,,30.14285714,29.0,,31.0,31.0,
206,3.4,0.2,31.0,29.57142857,,31.0,31.0,,31.0,29.57142857,,31.0,31.0,
207,-9.166666667,-9.333333333,32.28571429,30.0,,31.0,31.0,,32.42857143,30.0,,31.0,31.0,
208,-6.142857143,-8.0,34.14285714,30.85714286,,31.0,31.0,,34.14285714,30.85714286,,31.0,31.0,
209,8.857142857,10.85714286,35.0,31.0,,31.85714286,31.14285714,,35.0,31.0,,31.85714286,31.0,
210,10.28571429,8.571428571,33.57142857,29.57142857,,31.28571429,31.14285714,,33.14285714,29.57142857,,31.28571429,31.42857143,
211,-5.0,-5.428571429,35.0,31.0,,31.71428571,31.14285714,,35.0,31.0,,31.71428571,31.0,
212,16.71428571,15.57142857,35.0,31.14285714,,32.0,31.42857143,,35.0,32.0,,32.0,31.71428571,
213,-3.428571429,-7.0,35.0,31.42857143,,32.0,31.71428571,,35.0,31.57142857,,32.0,32.0,
214,15.28571429,16.28571429,35.0,31.28571429,,32.0,31.57142857,,35.28571429,31.71428571,,32.0,32.0,
215,13.42857143,10.28571429,36.0,32.42857143,,32.0,31.71428571,,38.85714286,34.57142857,,32.0,32.0,
216,14.57142857,13.14285714,41.71428571,35.57142857,,32.0,31.85714286,,43.85714286,36.71428571,,32.0,32.0,
217,32.71428571,27.28571429,46.57142857,39.0,,32.0,32.0,,47.85714286,38.85714286,,32.0,32.0,
218,46.14285714,42.57142857,45.85714286,38.14285714,,32.0,32.0,,47.57142857,38.85714286,,32.0,32.0,
219,37.71428571,32.85714286,46.57142857,38.71428571,,32.85714286,32.0,,49.57142857,39.71428571,,32.57142857,32.0,
220,43.57142857,38.28571429,50.42857143,41.14285714,,33.71428571,32.0,,54.0,42.14285714,,33.14285714,32.0,
221,42.83333333,40.5,54.0,43.28571429,,34.85714286,32.0,,57.28571429,44.14285714,,34.57142857,32.0,
222,46.28571429,42.14285714,54.14285714,43.14285714,,35.57142857,32.0,,58.14285714,44.57142857,,35.0,32.0,
223,49.83333333,44.14285714,55.28571429,44.42857143,,36.0,32.0,,59.0,45.0,,35.71428571,32.0,
224,53.71428571,46.0,55.14285714,44.71428571,,36.85714286,32.0,,57.71428571,45.85714286,,36.71428571,32.0,
225,50.28571429,44.57142857,54.28571429,44.57142857,,37.85714286,33.42857143,,57.14285714,45.71428571,,37.85714286,33.57142857,
226,53.57142857,45.85714286,54.71428571,46.14285714,,40.71428571,37.14285714,,56.85714286,46.85714286,,40.42857143,37.14285714,
227,55.57142857,47.85714286,53.14285714,47.71428571,,43.42857143,40.42857143,,54.57142857,48.57142857,,43.42857143,40.71428571,
228,52.42857143,47.14285714,52.5,48.25,,45.75,42.25,,54.33333333,49.0,,45.66666667,42.33333333,
229,53.71428571,46.14285714,49.85714286,46.71428571,,46.57142857,45.14285714,,50.42857143,46.42857143,,46.14285714,45.14285714,
230,56.0,48.0,45.42857143,42.71428571,,44.42857143,43.42857143,,46.57142857,43.57142857,,44.14285714,43.28571429,
231,51.28571429,40.85714286,45.85714286,43.14285714,,43.85714286,42.42857143,,46.83333333,44.16666667,,43.33333333,42.33333333,
232,49.28571429,43.42857143,45.42857143,42.71428571,,43.42857143,42.0,,46.71428571,43.71428571,,43.28571429,42.0,
233,56.85714286,47.42857143,44.42857143,41.28571429,,42.57142857,41.28571429,,44.85714286,41.71428571,,42.28571429,41.14285714,
234,56.14285714,44.42857143,41.14285714,38.28571429,,40.57142857,40.42857143,,41.14285714,38.57142857,,40.57142857,40.28571429,
235,52.14285714,42.71428571,39.14285714,36.14285714,,38.28571429,38.71428571,,39.71428571,36.57142857,,38.28571429,38.57142857,
236,54.14285714,50.14285714,37.83333333,35.16666667,,37.5,38.0,,37.8,35.2,,37.4,38.0,
237,47.57142857,37.14285714,36.83333333,34.0,,36.16666667,36.66666667,,37.0,34.0,,36.0,37.0,
