week_number,air_avg,air_obs,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
1,32.47142857,,23.71428571,23.71428571,23.28571429,23.28571429,24.0,23.85714286,24.0,23.57142857,23.28571429,24.14285714
2,30.84285714,,26.0,26.0,25.71428571,25.28571429,25.42857143,26.0,26.28571429,25.71428571,25.28571429,25.42857143
3,36.04285714,,29.28571429,29.14285714,28.14285714,26.71428571,26.28571429,29.42857143,29.42857143,28.42857143,26.85714286,26.28571429
4,38.67142857,,31.57142857,31.0,30.42857143,29.28571429,27.57142857,32.42857143,31.14285714,30.42857143,29.28571429,27.71428571
5,41.0,,37.0,36.57142857,33.85714286,30.71428571,29.0,39.0,36.57142857,33.14285714,30.71428571,29.0
6,46.67142857,,40.57142857,40.57142857,38.14285714,31.0,29.42857143,41.85714286,40.14285714,37.14285714,31.14285714,29.57142857
7,57.81428571,,46.0,47.0,43.85714286,34.57142857,30.42857143,49.0,47.0,43.0,34.71428571,30.42857143
8,60.71428571,,52.0,53.28571429,50.14285714,39.71428571,31.14285714,53.57142857,52.57142857,48.42857143,39.85714286,31.28571429
9,55.68571429,,52.42857143,53.28571429,51.14285714,42.71428571,34.28571429,54.57142857,53.14285714,50.0,43.0,34.28571429
10,52.67142857,,49.71428571,51.0,49.57142857,43.0,36.28571429,51.85714286,51.14285714,48.85714286,43.0,36.57142857
11,57.01428571,,53.28571429,55.14285714,52.28571429,44.28571429,37.57142857,55.42857143,55.0,51.28571429,44.85714286,37.57142857
12,63.18571429,,58.0,59.28571429,56.57142857,47.71428571,39.42857143,60.42857143,59.0,55.14285714,48.0,39.57142857
13,59.81428571,,58.57142857,59.42857143,57.0,49.42857143,41.42857143,59.85714286,58.71428571,55.85714286,49.57142857,41.5
14,62.6,,58.71428571,59.28571429,56.85714286,49.57142857,42.14285714,60.85714286,59.42857143,56.0,49.85714286,42.0
15,56.62857143,,58.85714286,59.71428571,58.14285714,51.28571429,43.66666667,60.0,58.85714286,56.85714286,51.28571429,43.8
16,57.57142857,,58.0,58.85714286,58.14285714,51.28571429,44.14285714,59.42857143,58.42857143,56.57142857,51.57142857,44.28571429
17,58.58571429,,58.57142857,60.0,58.28571429,51.28571429,45.0,60.0,59.0,56.85714286,51.42857143,45.0
18,56.78333333,,57.14285714,59.14285714,58.14285714,51.57142857,45.14285714,59.83333333,58.5,56.66666667,51.83333333,45.0
19,54.475,,55.66666667,56.66666667,56.0,51.0,46.0,56.33333333,55.66666667,55.33333333,51.0,46.0
20,53.24285714,,52.57142857,54.14285714,53.71428571,49.42857143,45.28571429,54.42857143,53.71428571,52.71428571,49.28571429,45.0
21,47.78571429,,49.57142857,51.0,51.85714286,48.14285714,44.42857143,51.0,50.42857143,50.57142857,48.14285714,44.42857143
22,41.45714286,,45.28571429,46.42857143,47.71428571,45.85714286,43.71428571,45.85714286,45.85714286,46.71428571,45.71428571,43.71428571
23,45.71666667,,43.83333333,45.16666667,46.0,43.5,42.16666667,45.16666667,44.66666667,44.83333333,43.33333333,42.16666667
24,51.25,,45.66666667,46.66666667,46.33333333,43.33333333,42.0,47.0,46.5,46.0,43.0,42.0
25,34.7,,39.0,40.0,42.0,42.0,41.0,38.0,39.0,41.0,41.0,41.0
26,35.12857143,,35.42857143,36.14285714,37.57142857,38.85714286,39.71428571,35.57142857,36.0,37.28571429,38.57142857,39.57142857
27,30.98571429,,32.28571429,33.42857143,34.85714286,36.57142857,38.0,32.16666667,33.16666667,34.66666667,36.5,38.16666667
28,31.4,,31.0,31.42857143,32.28571429,34.28571429,36.28571429,30.71428571,31.42857143,32.14285714,34.14285714,36.28571429
29,31.62857143,,31.0,32.0,32.28571429,33.28571429,35.14285714,31.0,32.0,32.14285714,33.28571429,35.14285714
30,28.34285714,,30.14285714,31.28571429,32.0,33.0,34.85714286,29.85714286,31.14285714,32.0,33.0,34.71428571
31,18.9,,24.57142857,26.14285714,29.14285714,32.0,34.0,24.14285714,25.85714286,29.0,31.71428571,34.0
32,15.91428571,,22.57142857,23.71428571,25.85714286,30.57142857,33.0,22.28571429,23.57142857,25.42857143,30.57142857,33.0
33,-3.871428571,,19.0,20.42857143,22.85714286,28.14285714,32.14285714,18.42857143,20.14285714,22.71428571,28.14285714,32.14285714
34,-0.471428571,,16.14285714,17.42857143,19.57142857,25.0,31.57142857,16.28571429,17.57142857,19.71428571,25.0,31.42857143
35,11.58571429,,20.28571429,21.14285714,22.28571429,25.71428571,31.0,20.0,21.0,22.28571429,25.57142857,31.0
36,2.171428571,,19.0,20.14285714,21.42857143,25.0,30.28571429,19.14285714,20.14285714,21.28571429,25.0,30.28571429
37,-5.828571429,,19.0,20.28571429,21.28571429,24.57142857,29.42857143,18.85714286,19.85714286,21.14285714,24.57142857,29.42857143
38,-3.114285714,,16.14285714,17.28571429,18.71428571,22.85714286,28.71428571,16.14285714,17.28571429,18.85714286,22.71428571,28.57142857
39,-11.95714286,,14.28571429,14.85714286,16.57142857,21.14285714,27.42857143,14.14285714,14.57142857,16.42857143,21.0,27.42857143
40,12.72857143,,15.42857143,16.28571429,17.28571429,20.42857143,26.0,15.42857143,16.28571429,17.42857143,20.57142857,26.0
41,-5.042857143,,14.0,13.14285714,14.71428571,18.85714286,25.42857143,14.0,13.14285714,14.57142857,18.85714286,25.42857143
42,10.31428571,,16.57142857,17.14285714,17.71428571,19.71428571,24.0,16.85714286,17.42857143,17.85714286,19.85714286,24.0
43,4.557142857,,17.71428571,18.71428571,19.14285714,21.0,24.71428571,17.85714286,18.57142857,19.0,21.0,24.71428571
44,6.171428571,,18.0,19.0,19.14285714,21.0,25.0,18.0,19.0,19.28571429,21.0,25.0
45,-1.771428571,,17.28571429,18.0,18.71428571,21.0,24.42857143,17.14285714,18.0,18.71428571,20.85714286,24.42857143
46,4.328571429,,15.71428571,16.71428571,17.57142857,20.0,24.0,15.85714286,16.85714286,17.71428571,20.0,24.0
47,2.585714286,,15.71428571,16.71428571,17.42857143,19.71428571,23.71428571,15.71428571,16.71428571,17.42857143,19.71428571,23.57142857
48,17.75714286,,17.28571429,17.85714286,18.28571429,19.85714286,23.0,17.28571429,18.0,18.42857143,19.85714286,23.0
49,16.57142857,,18.0,18.57142857,19.0,20.14285714,23.0,18.14285714,18.71428571,19.0,20.28571429,23.0
50,16.35714286,,19.14285714,19.71428571,19.85714286,21.0,23.0,18.85714286,19.42857143,19.85714286,21.0,23.0
51,17.92857143,,18.85714286,19.28571429,19.42857143,21.0,23.0,18.85714286,19.42857143,19.42857143,21.0,23.0
52,35.54285714,,22.0,22.28571429,21.71428571,21.85714286,23.28571429,22.71428571,22.71428571,22.28571429,22.0,23.28571429
53,39.81428571,,30.28571429,29.71428571,28.28571429,26.0,24.85714286,29.85714286,29.42857143,28.42857143,26.0,25.0
54,40.08571429,,31.42857143,31.28571429,30.14285714,28.28571429,26.71428571,33.0,31.71428571,30.28571429,28.42857143,26.71428571
55,37.4,,35.0,35.0,32.42857143,29.57142857,28.14285714,36.28571429,35.0,32.28571429,29.71428571,28.14285714
56,44.11428571,,39.0,39.28571429,37.28571429,31.0,29.0,40.85714286,39.14285714,36.57142857,31.14285714,29.0
57,41.62857143,,38.85714286,40.0,39.0,33.0,29.57142857,40.28571429,39.42857143,37.57142857,33.14285714,29.71428571
58,45.92857143,,42.85714286,44.0,41.57142857,35.0,30.14285714,44.85714286,43.42857143,40.71428571,35.0,30.28571429
59,55.28571429,,50.85714286,51.85714286,48.57142857,38.85714286,31.14285714,52.28571429,50.71428571,47.14285714,39.42857143,31.14285714
60,50.31428571,,48.28571429,49.57142857,47.42857143,40.28571429,32.85714286,50.57142857,49.14285714,46.42857143,40.28571429,33.14285714
61,51.17142857,,50.14285714,51.42857143,49.0,41.85714286,34.71428571,52.57142857,51.14285714,47.85714286,42.0,34.85714286
62,54.02857143,,53.42857143,54.85714286,52.14285714,44.0,36.42857143,55.71428571,54.28571429,50.71428571,44.28571429,36.57142857
63,55.24285714,,54.0,55.42857143,53.14285714,45.71428571,38.0,55.66666667,54.57142857,51.71428571,45.71428571,38.28571429
64,62.8,,58.28571429,59.57142857,56.42857143,47.42857143,39.42857143,60.57142857,59.14285714,55.42857143,47.71428571,39.42857143
65,59.94285714,,58.71428571,59.85714286,57.57142857,49.14285714,41.0,61.28571429,59.85714286,56.42857143,49.28571429,41.28571429
66,60.34285714,,61.71428571,62.85714286,59.85714286,50.85714286,42.42857143,63.42857143,62.0,58.57142857,51.14285714,42.57142857
67,62.01428571,,61.85714286,63.14285714,60.85714286,52.28571429,43.71428571,64.14285714,62.85714286,59.57142857,52.42857143,43.71428571
68,61.82857143,,62.0,62.85714286,61.28571429,53.57142857,44.71428571,63.28571429,62.28571429,59.71428571,53.42857143,44.85714286
69,55.94285714,,58.28571429,59.14285714,58.0,51.57142857,45.0,59.42857143,58.71428571,57.0,51.85714286,45.0
70,61.31428571,,59.57142857,60.85714286,59.71428571,52.0,45.57142857,61.28571429,60.57142857,58.28571429,52.42857143,45.5
71,60.63333333,,61.0,62.25,60.25,53.0,46.0,62.33333333,61.66666667,59.0,53.0,46.0
72,53.25,,54.0,,57.0,52.0,47.0,57.0,,55.0,52.0,46.0
73,55.21428571,,53.42857143,,54.57142857,50.42857143,46.0,54.85714286,,53.42857143,50.28571429,46.0
74,53.71428571,,53.57142857,,54.42857143,49.71428571,45.57142857,54.57142857,,53.14285714,49.85714286,45.28571429
75,49.0,,48.0,,50.57142857,47.57142857,44.71428571,49.71428571,,49.42857143,47.57142857,44.71428571
76,46.18571429,,45.85714286,,48.0,46.0,43.85714286,46.57142857,,47.14285714,45.85714286,43.71428571
77,45.35714286,,43.71428571,,46.14285714,44.0,42.85714286,44.16666667,,44.66666667,44.0,42.83333333
78,40.28571429,,40.0,,42.85714286,42.14285714,41.85714286,40.57142857,,42.0,42.14285714,41.85714286
79,31.62857143,,30.85714286,,36.28571429,38.14285714,40.14285714,32.14285714,,35.42857143,38.0,40.0
80,25.45714286,,25.71428571,,30.85714286,34.42857143,38.14285714,25.28571429,,30.28571429,34.14285714,38.0
81,17.25714286,,21.14285714,,26.71428571,31.0,35.71428571,20.85714286,,26.0,30.85714286,35.57142857
82,8.728571429,,20.0,,25.14285714,29.57142857,34.0,19.5,,24.66666667,29.5,33.66666667
83,11.98571429,,17.14285714,,21.85714286,27.28571429,32.71428571,17.71428571,,21.57142857,27.14285714,32.57142857
84,13.77142857,,21.14285714,,23.85714286,27.14285714,31.85714286,20.57142857,,23.71428571,27.14285714,31.85714286
85,7.142857143,,16.0,,20.57142857,25.71428571,31.0,16.0,,20.57142857,25.57142857,31.0
86,13.675,,19.4,,22.0,25.4,31.0,19.75,,22.0,25.25,31.0
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
97,,,,,,,,,,,,
98,,,,,,,,,,,,
99,,,,,,,,,,,,
100,,,,,,,,,,,,
101,,,,,,,,,,,,
102,,,,,,,,,,,,
103,,,,,,,,,,,,
104,,,,,,,,,,,,
105,,,,,,,,,,,,
106,,,,,,,,,,,,
107,,,,,,,,,,,,
108,,,,,,,,,,,,
109,,,,,,,,,,,,
110,,,,,,,,,,,,
111,,,,,,,,,,,,
112,,,,,,,,,,,,
113,,,,,,,,,,,,
114,,,,,,,,,,,,
115,,,,,,,,,,,,
116,,,,,,,,,,,,
117,,,,,,,,,,,,
118,,,,,,,,,,,,
119,,,,,,,,,,,,
120,,,,,,,,,,,,
121,,,,,,,,,,,,
122,,,,,,,,,,,,
123,,,,,,,,,,,,
124,52.7,,1.0,1.0,0.25,-1.75,-4.0,51.66666667,50.0,49.33333333,47.0,44.0
125,48.75714286,38.93333333,45.85714286,47.57142857,47.14285714,46.0,44.0,47.57142857,47.0,46.71428571,45.85714286,44.0
126,51.0,46.01428571,47.71428571,47.71428571,47.0,45.71428571,44.0,49.0,47.57142857,46.71428571,45.42857143,44.0
127,46.78571429,42.27142857,44.14285714,45.57142857,45.42857143,44.57142857,43.71428571,45.0,45.14285714,45.0,44.57142857,43.57142857
128,44.61428571,37.1,43.14285714,44.42857143,44.28571429,43.57142857,43.0,43.71428571,43.85714286,43.71428571,43.42857143,43.0
129,45.14285714,38.35714286,42.57142857,43.42857143,43.14285714,42.71428571,42.14285714,43.14285714,43.14285714,42.85714286,42.71428571,42.14285714
130,41.48571429,37.12857143,40.71428571,42.0,41.85714286,42.0,42.0,41.0,41.71428571,41.85714286,41.85714286,42.0
131,37.62857143,34.45714286,37.42857143,39.57142857,40.0,40.57142857,41.14285714,37.85714286,39.28571429,40.0,40.57142857,40.85714286
132,35.51428571,34.7,37.28571429,38.85714286,38.85714286,39.14285714,40.0,37.14285714,38.57142857,38.85714286,39.14285714,40.0
133,28.3,26.14285714,32.71428571,35.28571429,36.42857143,37.57142857,39.0,32.71428571,35.0,36.14285714,37.42857143,38.85714286
134,14.51428571,13.34285714,30.14285714,33.14285714,34.14285714,35.57142857,37.71428571,30.0,32.85714286,34.14285714,35.57142857,37.57142857
135,29.65714286,26.55714286,30.28571429,32.0,33.0,34.28571429,36.28571429,30.28571429,32.0,33.0,34.14285714,36.14285714
136,19.07142857,19.28571429,27.57142857,31.0,32.14285714,33.42857143,35.28571429,27.57142857,30.57142857,31.85714286,33.42857143,35.28571429
