week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
264,36.0,39.42857143,,,,,,,,,,,,
265,25.5,30.16666667,,,,,,,,,,,,
266,30.0,24.71428571,,,,,,,,,,,,
267,46.14285714,39.42857143,,,,,,,,,,,,
268,36.42857143,32.0,,,,,,,,,,,,
269,47.85714286,39.71428571,,,,,,,,,,,,
270,51.42857143,44.0,,,,,,,,,,,,
271,50.57142857,41.14285714,,,,,,,,,,,,
272,52.85714286,44.14285714,,,,,,,,,,,,
273,49.85714286,45.57142857,,,,,,,,,,,,
274,47.0,40.14285714,,,,,,,,,,,,
275,51.0,40.85714286,,,,,,,,,,,,
276,49.57142857,43.42857143,,,,,,,,,,,,
277,51.85714286,48.0,,,,,,,,,,,,
278,47.85714286,44.71428571,,,,,,,,,,,,
279,54.57142857,48.85714286,,,,,,,,,,,,
280,49.57142857,43.71428571,,,,,,,,,,,,
281,48.85714286,42.0,,,,,,,,,,,,
282,51.57142857,46.42857143,,,,,,,,,,,,
283,48.0,43.0,,,,,,,,,,,,
284,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,
287,36.83333333,35.16666667,,,,,,,,,,,,
288,42.42857143,39.28571429,,,,,,,,,,,,
289,25.71428571,25.0,,,,,,,,,,,,
290,13.42857143,12.28571429,,,,,,,,,,,,
291,20.85714286,16.28571429,,,,,,,,,,,,
292,-0.714285714,1.285714286,,,,,,,,,,,,
293,13.85714286,10.71428571,,,,,,,,,,,,
294,10.0,10.14285714,,,,,,,,,,,,
295,8.571428571,8.428571429,,,,,,,,,,,,
296,19.0,16.85714286,,,,,,,,,,,,
297,7.857142857,9.0,,,,,,,,,,,,
298,2.714285714,4.428571429,,,,,,,,,,,,
299,-4.714285714,-6.428571429,,,,,,,,,,,,
300,18.14285714,19.71428571,,,,,,,,,,,,
301,3.142857143,5.142857143,,,,,,,,,,,,
302,18.28571429,17.42857143,,,,,,,,,,,,
303,17.42857143,18.0,,,,,,,,,,,,
304,12.42857143,11.85714286,,,,,,,,,,,,
305,-9.714285714,-10.0,,,,,,,,,,,,
306,-16.28571429,-17.57142857,,,,,,,,,,,,
307,10.0,4.714285714,,,,,,,,,,,,
308,-4.571428571,-5.0,,,,,,,,,,,,
309,6.857142857,2.142857143,,,,,,,,,,,,
310,10.28571429,7.428571429,,,,,,,,,,,,
311,-1.428571429,-5.0,,,,,,,,,,,,
312,1.285714286,-3.571428571,,,,,,,,,,,,
313,16.85714286,13.28571429,,,,,,,,,,,,
314,9.714285714,9.0,,,,,,,,,,,,
315,8.428571429,-0.857142857,,,,,,,,,,,,
316,35.14285714,29.14285714,,,,,,,,,,,,
317,35.71428571,28.14285714,,,,,,,,,,,,
318,33.42857143,28.0,,,,,,,,,,,,
319,40.57142857,37.28571429,,,,,,,,,,,,
320,41.0,35.57142857,,,,,,,,,,,,
321,43.28571429,35.71428571,,,,,,,,,,,,
322,40.42857143,36.0,,,,,,,,,,,,
323,49.42857143,41.57142857,,,,,,,,,,,,
324,52.57142857,41.85714286,,,,,,,,,,,,
325,55.0,47.0,,,,,,,,,,,,
326,55.14285714,49.42857143,,,,,,,,,,,,
327,56.71428571,49.71428571,,,,,,,,,,,,
328,50.71428571,41.71428571,,,,,,,,,,,,
329,56.0,48.14285714,,,,,,,,,,,,
330,52.0,48.0,,,,,,,,,,,,
331,56.28571429,47.85714286,,,,,,,,,,,,
332,52.0,48.85714286,,,,,,,,,,,,
333,44.42857143,43.28571429,,,,,,,,,,,,
334,43.28571429,39.14285714,,,,,,,,,,,,
335,42.0,39.85714286,,,,,,,,,,,,
336,46.42857143,41.28571429,,,,,,,,,,,,
337,44.14285714,40.28571429,,,,,,,,,,,,
338,33.14285714,30.42857143,,,,,,,,,,,,
339,23.57142857,21.57142857,,,,,,,,,,,,
340,24.57142857,20.0,,,,,,,,,,,,
341,28.28571429,27.0,,,,,,,,,,,,
342,21.14285714,18.14285714,,,,,,,,,,,,
343,25.85714286,22.85714286,,,,,,,,,,,,
344,27.71428571,25.14285714,,,,,,,,,,,,
345,18.42857143,19.42857143,,,,,,,,,,,,
346,-3.571428571,-4.571428571,,,,,,,,,,,,
347,-9.5,-9.333333333,,,,,,,,,,,,
348,-12.28571429,-12.57142857,,,,,,,,,,,,
349,-0.571428571,-0.428571429,,,,,,,,,,,,
350,-6.428571429,-3.857142857,,,,,,,,,,,,
351,11.71428571,10.0,,,,,,,,,,,,
352,8.285714286,8.0,,,,,,,,,,,,
353,-13.57142857,-10.42857143,,,,,,,,,,,,
354,-2.571428571,-5.571428571,,,,,,,,,,,,
355,13.85714286,14.85714286,,,,,,,,,,,,
356,20.57142857,21.42857143,,,,,,,,,,,,
357,-5.714285714,-6.142857143,,,,,,,,,,,,
358,-4.571428571,-4.714285714,,,,,,,,,,,,
359,0.571428571,-1.0,,,,,,,,,,,,
360,5.714285714,2.285714286,,,,,,,,,,,,
361,23.14285714,23.0,,,,,,,,,,,,
362,18.71428571,16.42857143,,,,,,,,,,,,
363,2.142857143,1.428571429,,,,,,,,,,,,
364,6.571428571,4.571428571,,,,,,,,,,,,
365,20.85714286,14.57142857,,,,,,,,,,,,
366,9.142857143,3.714285714,,,,,,,,,,,,
367,18.0,15.71428571,,,,,,,,,,,,
368,21.42857143,16.28571429,,,,,,,,,,,,
369,34.14285714,26.0,,,,,,,,,,,,
370,37.42857143,31.71428571,,,,,,,,,,,,
371,35.0,32.0,,,,,,,,,,,,
372,33.71428571,30.0,,,,,,,,,,,,
373,41.71428571,35.57142857,,,,,,,,,,,,
374,49.14285714,40.28571429,,,,,,,,,,,,
375,52.28571429,44.42857143,,,,,,,,,,,,
376,46.42857143,39.14285714,,,,,,,,,,,,
377,51.57142857,43.57142857,,,,,,,,,,,,
378,56.57142857,46.85714286,,,,,,,,,,,,
379,59.57142857,49.71428571,,,,,,,,,,,,
380,58.42857143,52.14285714,,,,,,,,,,,,
381,49.0,42.71428571,,,,,,,,,,,,
382,49.0,43.14285714,,,,,,,,,,,,
383,49.42857143,43.71428571,,,,,,,,,,,,
384,46.42857143,44.28571429,,,,,,,,,,,,
385,51.85714286,42.85714286,,,,,,,,,,,,
386,51.14285714,45.28571429,,,,,,,,,,,,
387,47.57142857,42.85714286,,,,,,,,,,,,
388,45.57142857,41.71428571,47.0,,,,,,46.0,,,,,
389,43.14285714,37.0,45.0,,,,,,43.57142857,,,,,
390,40.14285714,37.57142857,43.42857143,,,,,,42.71428571,,,,,
391,34.28571429,31.71428571,39.42857143,,,,,,38.57142857,,,,,
392,36.71428571,32.0,37.0,,,,,,36.57142857,,,,,
393,35.42857143,34.83333333,36.85714286,,,,,,36.57142857,,,,,
394,25.42857143,22.85714286,35.42857143,,,,,,35.28571429,,,,,
395,23.71428571,23.85714286,35.0,,,,,,35.0,,,,,
396,3.857142857,1.285714286,34.28571429,,,,,,34.14285714,,,,,
397,10.85714286,7.857142857,34.0,,,,,,34.0,,,,,
398,22.71428571,25.28571429,34.0,,,,,,34.0,,,,,
399,23.0,20.57142857,34.0,,,,,,34.0,,,,,
400,4.857142857,6.571428571,34.0,,,,,,34.0,,,,,
401,19.0,16.57142857,34.0,,,,,,34.0,,,,,
402,7.428571429,9.0,34.0,,,,,,34.0,,,,,
403,-3.285714286,1.142857143,34.0,,,,,,34.0,,,,,
404,-13.28571429,-14.0,33.71428571,,,,,,33.71428571,,,,,
405,18.85714286,16.71428571,33.0,,,,,,33.0,,,,,
406,8.857142857,9.714285714,33.0,,,,,,33.0,,,,,
407,3.0,7.0,33.0,,,,,,33.0,,,,,
408,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,
415,,,33.0,,,,,,,,,,,
416,,,33.0,,,,,,33.0,,,,,
417,,,33.0,,,,,,33.0,,,,,
418,,,33.0,,,,,,33.0,,,,,
419,,,33.0,,,,,,33.0,,,,,
420,,,33.0,,,,,,33.0,,,,,
421,,,33.0,,,,,,33.0,,,,,
422,,34.66666667,33.0,,,,,,33.0,,,,,
423,,31.57142857,33.28571429,,,,,,33.85714286,,,,,
424,,35.28571429,33.85714286,,,,,,33.85714286,,,,,
425,,41.14285714,33.57142857,,,,,,34.0,,,,,
426,,41.14285714,36.85714286,,,,,,36.14285714,,,,,
427,,42.71428571,40.42857143,,,,,,40.16666667,,,,,
428,,45.0,47.14285714,,,,,,45.57142857,,,,,
429,,46.0,48.0,,,,,,47.33333333,,,,,
430,,51.42857143,51.85714286,,,,,,50.57142857,,,,,
431,,48.28571429,53.14285714,,,,,,51.71428571,,,,,
432,,58.71428571,54.28571429,,,,,,52.71428571,,,,,
433,,52.71428571,53.14285714,,,,,,52.0,,,,,
434,,59.85714286,56.71428571,,,,,,55.57142857,,,,,
435,,55.28571429,57.14285714,,,,,,55.85714286,,,,,
436,,59.14285714,57.0,,,,,,55.42857143,,,,,
437,,52.14285714,54.57142857,,,,,,53.14285714,,,,,
438,,53.57142857,50.14285714,,,,,,49.28571429,,,,,
439,,49.0,50.42857143,,,,,,49.85714286,,,,,
440,,,46.57142857,,,,,,45.33333333,,,,,
441,,,44.42857143,,,,,,43.71428571,,,,,
442,,,41.28571429,,,,,,40.66666667,,,,,
443,47.57142857,32.33333333,37.71428571,,,,,,37.5,,,,,
444,45.0,,34.71428571,,,,,,34.57142857,,,,,
445,,,34.0,,,,,,34.0,,,,,
446,,,34.0,,,,,,34.0,,,,,
447,,,34.0,,,,,,34.0,,,,,
448,,,34.0,,,,,,34.0,,,,,
449,,,34.0,,,,,,34.0,,,,,
450,,,34.0,,,,,,34.0,,,,,
451,,,34.0,,,,,,34.0,,,,,
452,,,34.0,,,,,,34.0,,,,,
453,,,34.0,,,,,,34.0,,,,,
454,,,34.0,,,,,,34.0,,,,,
455,,,34.0,,,,,,34.0,,,,,
456,,,34.0,,,,,,34.0,,,,,
457,,,34.0,,,,,,34.0,,,,,
458,,,34.0,,,,,,34.0,,,,,
459,,,34.0,,,,,,34.0,,,,,
460,,,34.0,,,,,,34.0,,,,,
461,,,34.0,,,,,,34.0,,,,,
462,,,34.0,,,,,,33.85714286,,,,,
463,,,33.0,,,,,,33.0,,,,,
464,,,33.0,,,,,,33.0,,,,,
465,,,33.28571429,,,,,,33.28571429,,,,,
466,,,33.0,,,,,,33.0,,,,,
467,,,33.0,,,,,,33.0,,,,,
468,,,33.0,,,,,,33.0,,,,,
469,,,33.0,,,,,,33.0,,,,,
470,,,33.28571429,,,,,,33.14285714,,,,,
471,,,33.71428571,,,,,,33.57142857,,,,,
472,,,33.71428571,,,,,,34.0,,,,,
473,,,34.0,,,,,,34.0,,,,,
474,,,34.0,,,,,,34.0,,,,,
475,,,34.0,,,,,,34.0,,,,,
476,,,34.0,,,,,,34.0,,,,,
477,,,34.42857143,,,,,,34.42857143,,,,,
478,,,39.14285714,,,,,,38.57142857,,,,,
479,,,45.0,,,,,,43.42857143,,,,,
480,,,49.28571429,,,,,,47.85714286,,,,,
481,,,50.85714286,,,,,,49.28571429,,,,,
482,,,54.0,,,,,,51.57142857,,,,,
483,,,53.85714286,,,,,,52.14285714,,,,,
484,,,49.14285714,,,,,,48.57142857,,,,,
485,,,52.0,,,,,,50.57142857,,,,,
486,,,52.71428571,,,,,,50.85714286,,,,,
487,,,53.57142857,,,,,,52.28571429,,,,,
488,,,49.28571429,,,,,,48.5,,,,,
489,,,51.28571429,,,,,,51.0,,,,,
490,,,49.0,,,,,,48.0,,,,,
491,,,44.71428571,,,,,,44.16666667,,,,,
492,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,
495,32.5,32.0,38.0,,,,,,38.0,,,,,
496,32.71428571,29.71428571,36.57142857,,,,,,36.4,,,,,
497,31.28571429,26.14285714,33.14285714,,,,,,33.0,,,,,
498,28.0,28.0,32.85714286,,,,,,32.83333333,,,,,
499,16.14285714,15.0,32.0,,,,,,32.0,,,,,
500,12.14285714,12.28571429,32.0,,,,,,32.0,,,,,
501,13.71428571,13.28571429,32.0,,,,,,32.0,,,,,
502,12.28571429,14.28571429,32.0,,,,,,32.0,,,,,
503,-3.857142857,-3.857142857,32.0,,,,,,32.0,,,,,
504,11.42857143,10.57142857,32.0,,,,,,32.0,,,,,
505,-10.75,-10.0,32.0,,,,,,32.0,,,,,
